Class	COG	Word	Label	Count
Core and intermediate	G	pts 2-o-a-mannosyl-d-glycerate specific transporter iiabc	pts 2-o-a-mannosyl-d-glycerate	1
Core and intermediate	G	general non sugar-specific component phosphoenolpyruvate-dependent sugar phosphotransferase sugar pts. major carbohydrate active-transport catalyzes phosphorylation incoming sugar substrates concomitantly translocation membrane. enzyme transfers phosphoryl group phosphoenolpyruvate pep phosphoryl carrier hpr	general non sugar-specific com	1
Core and intermediate	G	proton-dependent permease transports dipeptides	proton-dependent permease tran	1
Core and intermediate	G	inner membrane	inner membrane	7
Core and intermediate	G	deoxyribose-phosphate aldolase phospho-2-dehydro-3-deoxyheptonate aldolase	deoxyribose-phosphate aldolase	1
Core and intermediate	G	cytoplasmic alpha-amylase	cytoplasmic alpha-amylase	1
Core and intermediate	G	phosphoenolpyruvate-dependent sugar phosphotransferase sugar pts major carbohydrate active -transport catalyzes phosphorylation incoming sugar substrates concomitantly translocation membrane. involved ascorbate transport	phosphoenolpyruvate-dependent 	1
Core and intermediate	G	catalyzes reversible conversion 2- phosphoglycerate phosphoenolpyruvate. essential degradation carbohydrates via glycolysis	catalyzes reversible conversio	1
Core and intermediate	G	pts n-acetylgalactosamine-specific transporter iib	pts n-acetylgalactosamine-spec	1
Core and intermediate	G	converts n-acetylmannosamine-6-phosphate mannac-6-p n-acetylglucosamine-6-phosphate glcnac-6-p	converts n-acetylmannosamine-6	1
Core and intermediate	G	d-fructose-16-bisphosphate 1-phosphohydrolase class 1	d-fructose-16-bisphosphate 1-p	1
Core and intermediate	G	alpha amylase catalytic	alpha amylase catalytic	2
Core and intermediate	G	maltose abc transporter periplasmic	maltose abc transporter peripl	1
Core and intermediate	G	catalyzes phosphorylation autoinducer 2 ai-2 phospho-ai-2 subsequently inactivates transcriptional regulator lsrr leads transcription lsr operon. phosphorylates ring-open form 45-dihydroxy-23- pentanedione dpd precursor ai-2 signaling molecules c5 position	catalyzes phosphorylation auto	3
Core and intermediate	G	abc transporter permease	abc transporter permease	6
Core and intermediate	G	major facilitator superfamily	major facilitator superfamily	8
Core and intermediate	G	metabolite h symporter major facilitator superfamily mfs	metabolite h symporter major f	2
Core and intermediate	G	phosphogluconate dehydratase	phosphogluconate dehydratase	1
Core and intermediate	G	phosphorylates fructoselysine yield fructoselysine 6- phosphate	phosphorylates fructoselysine 	1
Core and intermediate	G	glucose-1-phosphatase inositol phosphatase	glucose-1-phosphatase inositol	1
Core and intermediate	G	trap-type c4-dicarboxylate transport small permease	trap-type c4-dicarboxylate tra	1
Core and intermediate	G	xylulokinase ec 2.7.1.17	xylulokinase ec 2.7.1.17	1
Core and intermediate	G	catalyzes dehydration d-galactonate 2-keto-3- deoxy-d-galactonate	catalyzes dehydration d-galact	1
Core and intermediate	G	sorbose pts component sorbose-permease pts iia component	sorbose pts component sorbose-	1
Core and intermediate	G	tetratricopeptide repeat	tetratricopeptide repeat	1
Core and intermediate	G	phosphoenolpyruvate-dependent sugar phosphotransferase sugar pts major carbohydrate active -transport catalyzes phosphorylation incoming sugar substrates concomitantly translocation	phosphoenolpyruvate-dependent 	4
Core and intermediate	G	phosphoglycerate mutase	phosphoglycerate mutase	1
Core and intermediate	G	catalyzes transfer glucose udp-glucose glucose-6-phosphate form alphaalpha-11 trehalose-6-phosphate. acts retention anomeric configuration udp-sugar donor	catalyzes transfer glucose udp	1
Core and intermediate	G	endo-14-d-glucanase ec 3.2.1.4	endo-14-d-glucanase ec 3.2.1.4	1
Core and intermediate	G	amino acid amine transport	amino acid amine transport	1
Core and intermediate	G	glycerate kinase	glycerate kinase	2
Core and intermediate	G	oligosaccharide h symporter major facilitator superfamily mfs	oligosaccharide h symporter ma	2
Core and intermediate	G	catalyzes reversible isomerization between hydroxypyruvate 2-hydroxy-3-oxopropanoate termed tartronate semialdehyde	catalyzes reversible isomeriza	2
Core and intermediate	G	part abc transporter complex lsrabcd involved autoinducer 2 ai-2 import. probably responsible translocation substrate membrane	part abc transporter complex l	2
Core and intermediate	G	phosphoenolpyruvate-dependent sugar phosphotransferase pts major carbohydrate active -transport catalyzes phosphorylation incoming sugar substrates concomitant translocation membrane. involved galactitol transport	phosphoenolpyruvate-dependent 	1
Core and intermediate	G	glucose-6-phosphate isomerase gpi	glucose-6-phosphate isomerase 	1
Core and intermediate	G	catalyzes phosphorylation incoming sugar substrates concomitantly translocation membrane.	catalyzes phosphorylation inco	4
Core and intermediate	G	inner membrane transporter yicl	inner membrane transporter yic	1
Core and intermediate	G	extracellular solute-binding 1	extracellular solute-binding 1	2
Core and intermediate	G	pts mannose fructose sorbose iic	pts mannose fructose sorbose i	1
Core and intermediate	G	multidrug resistance mdtg	multidrug resistance mdtg	1
Core and intermediate	G	multidrug resistance mdtm	multidrug resistance mdtm	1
Core and intermediate	G	mannose-6-phosphate isomerase	mannose-6-phosphate isomerase	1
Core and intermediate	G	transketolase ec 2.2.1.1	transketolase ec 2.2.1.1	1
Core and intermediate	G	trap dicarboxylate transporter dctp	trap dicarboxylate transporter	2
Core and intermediate	G	maltose operon periplasmic	maltose operon periplasmic	1
Core and intermediate	G	phosphoenolpyruvate-dependent sugar phosphotransferase	phosphoenolpyruvate-dependent 	7
Core and intermediate	G	l-ribulose-5-phosphate 4-epimerase	l-ribulose-5-phosphate 4-epime	1
Core and intermediate	G	pts mannitol-specific cryptic eiicb component	pts mannitol-specific cryptic 	1
Core and intermediate	G	ec 2.7.1.11	ec 2.7.1.11	1
Core and intermediate	G	catalyzes nad-dependent conversion d-erythrose 4- phosphate 4-phosphoerythronate	catalyzes nad-dependent conver	3
Core and intermediate	G	l-rhamnose isomerase	l-rhamnose isomerase	1
Core and intermediate	G	catalyzes reversible cleavage l-rhamnulose-1- phosphate dihydroxyacetone phosphate dhap l-lactaldehyde	catalyzes reversible cleavage 	1
Core and intermediate	G	nitrite extrusion	nitrite extrusion	1
Core and intermediate	G	l-arabinose transporter permease	l-arabinose transporter permea	1
Core and intermediate	G	transient receptor potential locus	transient receptor potential l	1
Core and intermediate	G	inner membrane yqce	inner membrane yqce	1
Core and intermediate	G	sugar kinase	sugar kinase	6
Core and intermediate	G	pts fructose-like enzyme iibc component	pts fructose-like enzyme iibc 	1
Core and intermediate	G	involved anomeric conversion l-fucose	involved anomeric conversion l	1
Core and intermediate	G	outer membrane porin	outer membrane porin	2
Core and intermediate	G	glycoside hydrolase 3	glycoside hydrolase 3	1
Core and intermediate	G	fimbrial-like adhesin	fimbrial-like adhesin	1
Core and intermediate	G	trehalose-6-phosphate hydrolase	trehalose-6-phosphate hydrolas	1
Core and intermediate	G	involved induction so-called ntr enzymes response nitrogen deprivation well glutamate biosynthesis. mediate glutamate-dependent repression glt operon	involved induction so-called n	1
Core and intermediate	G	pronog nad-dependent epimerase dehydratase	pronog nad-dependent epimerase	1
Core and intermediate	G	abc transporter	abc transporter	17
Core and intermediate	G	provides cells ability utilize trehalose high osmolarity splitting glucose molecules subsequently taken up phosphotransferase-mediated uptake	provides cells ability utilize	2
Core and intermediate	G	polysialic acid transport kpsm	polysialic acid transport kpsm	1
Core and intermediate	G	rhamnulose kinase	rhamnulose kinase	1
Core and intermediate	G	sugar kinase ygce	sugar kinase ygce	1
Core and intermediate	G	involved efflux purine ribonucleosides such guanosine adenosine especially inosine. involved resistance 6-mercaptopurine	involved efflux purine ribonuc	2
Core and intermediate	G	glcnac 6-p deacetylase	glcnac 6-p deacetylase	1
Core and intermediate	G	autoinducer 2 ai-2	autoinducer 2 ai-2	6
Core and intermediate	G	maltose transporter membrane	maltose transporter membrane	1
Core and intermediate	G	tmao reductase periplasmic tort	tmao reductase periplasmic tor	1
Core and intermediate	G	clear involved isomerization step	clear involved isomerization s	1
Core and intermediate	G	pts nn-diacetylchitobiose-specific transporter iia	pts nn-diacetylchitobiose-spec	1
Core and intermediate	G	pts nn-diacetylchitobiose-specific transporter iic	pts nn-diacetylchitobiose-spec	1
Core and intermediate	G	pts nn-diacetylchitobiose-specific transporter iib	pts nn-diacetylchitobiose-spec	1
Core and intermediate	G	inner membrane yddg	inner membrane yddg	1
Core and intermediate	G	n-acylglucosamine 2-epimerase	n-acylglucosamine 2-epimerase	1
Core and intermediate	G	phosphohexose isomerase	phosphohexose isomerase	1
Core and intermediate	G	converts alpha-aldose beta-anomer. active d-glucose l-arabinose d-xylose d-galactose maltose lactose	converts alpha-aldose beta-ano	1
Core and intermediate	G	catalyzes dehydration d-mannonate	catalyzes dehydration d-mannon	1
Core and intermediate	G	maltodextrin glucosidase	maltodextrin glucosidase	1
Core and intermediate	G	catalyzes phosphorylation incoming sugar substrates	catalyzes phosphorylation inco	9
Core and intermediate	G	enterobactin exporter ents	enterobactin exporter ents	1
Core and intermediate	G	3-keto-l-gulonate-6-phosphate decarboxylase	3-keto-l-gulonate-6-phosphate 	1
Core and intermediate	G	involved transport maltose maltodextrins	involved transport maltose mal	1
Core and intermediate	G	beta-glucosidase ec 3.2.1.21	beta-glucosidase ec 3.2.1.21	1
Core and intermediate	G	glycosyl hydrolase	glycosyl hydrolase	1
Core and intermediate	G	major carbohydrate	major carbohydrate	7
Core and intermediate	G	catalyzes hydrolysis 6-phosphogluconolactone 6-phosphogluconate	catalyzes hydrolysis 6-phospho	1
Core and intermediate	G	2-dehydro-3-deoxygalactonokinase ec 2.7.1.58	2-dehydro-3-deoxygalactonokina	1
Core and intermediate	G	polysaccharide deacetylase	polysaccharide deacetylase	1
Core and intermediate	G	sugar phosphate antiporter	sugar phosphate antiporter	1
Core and intermediate	F	enzyme scavenge exogenous endogenous cytidine 2-deoxycytidine ump synthesis	enzyme scavenge exogenous endo	1
Core and intermediate	F	phosphoribosylglycinamide formyltransferase	phosphoribosylglycinamide form	1
Core and intermediate	F	purine nucleoside phosphorylases catalyze phosphorolytic breakdown n-glycosidic bond beta- deoxyribonucleoside molecules formation corresponding free purine bases pentose-1-phosphate	purine nucleoside phosphorylas	1
Core and intermediate	F	provides precursors necessary synthesis. catalyzes biosynthesis deoxyribonucleotides corresponding ribonucleotides	provides precursors necessary 	2
Core and intermediate	F	nucleoside triphosphate pyrophosphohydrolase	nucleoside triphosphate pyroph	1
Core and intermediate	F	phosphorylation dtmp form dtdp both de novo salvage pathways dttp synthesis	phosphorylation dtmp form dtdp	1
Core and intermediate	F	probably involved ribonucleotide reductase	probably involved ribonucleoti	1
Core and intermediate	F	amp nucleosidase	amp nucleosidase	1
Core and intermediate	F	deoxycytidine triphosphate deaminase	deoxycytidine triphosphate dea	1
Core and intermediate	F	involved allosteric regulation aspartate carbamoyltransferase	involved allosteric regulation	1
Core and intermediate	F	catalyzes conversion inosine 5-phosphate imp xanthosine 5-phosphate xmp first committed rate- limiting step de novo synthesis guanine nucleotides therefore plays important role regulation growth	catalyzes conversion inosine 5	1
Core and intermediate	F	aspartate transcarbamylase	aspartate transcarbamylase	1
Core and intermediate	F	molybdopterin dehydrogenase fad-binding	molybdopterin dehydrogenase fa	1
Core and intermediate	F	phosphoribosylaminoimidazole synthetase	phosphoribosylaminoimidazole s	1
Core and intermediate	F	catalyzes two reactions first one production beta-formyl glycinamide ribonucleotide gar formate atp beta gar	catalyzes two reactions first 	1
Core and intermediate	F	adenine deaminase	adenine deaminase	1
Core and intermediate	F	bifunctional 23-cyclic nucleotide 2-phosphodiesterase 3-nucleotidase periplasmic	bifunctional 23-cyclic nucleot	1
Core and intermediate	F	purine nucleoside phosphorylase deod-type	purine nucleoside phosphorylas	1
Core and intermediate	F	phosphoribosylglycinamide synthetase	phosphoribosylglycinamide synt	1
Core and intermediate	F	xanthine dehydrogenase fad-binding	xanthine dehydrogenase fad-bin	1
Core and intermediate	F	catalyzes atp-dependent amination utp ctp l-glutamine ammonia source nitrogen	catalyzes atp-dependent aminat	1
Core and intermediate	F	catalyzes hydrolytic deamination adenine hypoxanthine. plays important role purine salvage pathway nitrogen catabolism	catalyzes hydrolytic deaminati	1
Core and intermediate	F	catalyzes conversion n5-carboxyaminoimidazole ribonucleotide n5-cair 4-carboxy-5-aminoimidazole ribonucleotide cair	catalyzes conversion n5-carbox	1
Core and intermediate	F	bifunctional purine biosynthesis purh	bifunctional purine biosynthes	1
Core and intermediate	F	dihydro-orotase ec 3.5.2.3	dihydro-orotase ec 3.5.2.3	1
Core and intermediate	F	enzymes catalyze reversible phosphorolysis pyrimidine nucleosides involved degradation compounds utilization carbon energy sources rescue pyrimidine bases nucleotide synthesis	enzymes catalyze reversible ph	1
Core and intermediate	F	pyrophosphatase hydrolyzes non-canonical purine nucleotides such xtp itp ditp respective monophosphate derivatives. exclude non-canonical purines precursor pool thus preventing incorporation avoiding chromosomal lesions	pyrophosphatase hydrolyzes non	1
Core and intermediate	F	chaperone involved maturation iron-sulfur cluster-containing proteins. low intrinsic atpase activity markedly stimulated hscb	chaperone involved maturation 	1
Core and intermediate	F	cytosine deaminase	cytosine deaminase	1
Core and intermediate	F	5-hydroxyisourate hydrolase	5-hydroxyisourate hydrolase	1
Core and intermediate	F	xanthosine permease	xanthosine permease	1
Core and intermediate	F	cytosine permease	cytosine permease	1
Core and intermediate	F	reduce aminoacrylate peracid aminoacrylate. required remove toxic intermediate produce pyrimidine nitrogen degradation	reduce aminoacrylate peracid a	1
Core and intermediate	F	xanthine dehydrogenase	xanthine dehydrogenase	4
Core and intermediate	F	anaerobic ribonucleoside triphosphate reductase	anaerobic ribonucleoside triph	1
Core and intermediate	F	catalyzes reversible aldol reaction between acetaldehyde d-glyceraldehyde 3-phosphate generate 2-deoxy- d-ribose 5-phosphate	catalyzes reversible aldol rea	1
Core and intermediate	F	nucleoside transporter	nucleoside transporter	2
Core and intermediate	F	hydrolyzes cytidine uridine ribose cytosine uracil respectively. clear preference cytidine over uridine. strictly specific ribonucleosides	hydrolyzes cytidine uridine ri	1
Core and intermediate	F	cytidine monophosphate kinase	cytidine monophosphate kinase	1
Core and intermediate	F	plays important role de novo pathway purine nucleotide biosynthesis	plays important role de novo p	1
Core and intermediate	I	phosphatidylserine decarboxylase proenzyme	phosphatidylserine decarboxyla	1
Core and intermediate	I	cdp-diacylglycerol pyrophosphatase	cdp-diacylglycerol pyrophospha	1
Core and intermediate	I	catalyze transfer coa carnitine generating initial carnitinyl-coa needed caib reaction cycle	catalyze transfer coa carnitin	1
Core and intermediate	I	vivo substrate	vivo substrate	1
Core and intermediate	I	transfers 2-5-triphosphoribosyl-3- dephosphocoenzyme-a serine residue apo-acyl carrier gamma chain citrate lyase yield holo-acyl carrier	transfers 2-5-triphosphoribosy	1
Core and intermediate	I	catalyzes reductive cleavage azo bond aromatic azo compounds corresponding amines. requires nadh nadph electron donor activity	catalyzes reductive cleavage a	1
Core and intermediate	I	23-dihydro-23-dihydroxybenzoate dehydrogenase	23-dihydro-23-dihydroxybenzoat	1
Core and intermediate	I	enoyl-coa hydratase	enoyl-coa hydratase	2
Core and intermediate	I	undecaprenyl pyrophosphate phosphatase	undecaprenyl pyrophosphate pho	1
Core and intermediate	I	short chain dehydrogenase	short chain dehydrogenase	1
Core and intermediate	I	alpha beta hydrolase fold-3	alpha beta hydrolase fold-3	1
Core and intermediate	I	coa transferase having broad substrate specificity short-chain acyl-coa thioesters activity decreasing length carboxylic acid chain exceeds four carbons	coa transferase having broad s	1
Core and intermediate	I	long-chain-fatty-acid-coa ligase	long-chain-fatty-acid-coa liga	1
Core and intermediate	I	phosphatidylglycerophosphatase b	phosphatidylglycerophosphatase	1
Core and intermediate	I	plays role lysophospholipid acylation. transfers fatty acids 1-position via enzyme-bound acyl-acp intermediate presence atp magnesium. physiological regenerate phosphatidylethanolamine 2-acyl-glycero-3-phosphoethanolamine 2-acyl-gpe formed transacylation reactions degradation phospholipase a1	plays role lysophospholipid ac	1
Core and intermediate	I	phosphatidate cytidylyltransferase	phosphatidate cytidylyltransfe	2
Core and intermediate	I	inner membrane ynjf	inner membrane ynjf	1
Core and intermediate	I	malonyl coa-acyl carrier transacylase	malonyl coa-acyl carrier trans	1
Core and intermediate	I	enoyl- acyl-carrier-protein reductase nadh	enoyl- acyl-carrier-protein re	1
Core and intermediate	I	cdp-alcohol phosphatidyltransferase	cdp-alcohol phosphatidyltransf	1
Core and intermediate	I	glycerol-3-phosphate acyltransferase	glycerol-3-phosphate acyltrans	1
Core and intermediate	I	3-hydroxyacyl-coa dehydrogenase	3-hydroxyacyl-coa dehydrogenas	1
Core and intermediate	I	catalyzes reversible formation acyl-phosphate acyl-po4 acyl- acyl-carrier-protein acyl-acp. enzyme utilizes acyl-acp fatty acyl donor acyl-coa	catalyzes reversible formation	1
Core and intermediate	I	converts 2c-methyl-d-erythritol 24-cyclodiphosphate me-24cpp 1-hydroxy-2-methyl-2-e-butenyl 4-diphosphate	converts 2c-methyl-d-erythrito	1
Core and intermediate	I	2-hydroxy-3-oxopropionate reductase	2-hydroxy-3-oxopropionate redu	1
Core and intermediate	I	catalyzes conversion acetate acetyl-coa accoa essential intermediate junction anabolic catabolic pathways. acsa undergoes two-step reaction. first half reaction acsa combines acetate atp form acetyl-adenylate acamp intermediate. second half reaction transfer acetyl group acamp sulfhydryl group coa forming product accoa	catalyzes conversion acetate a	1
Core and intermediate	I	carrier dehydratase	carrier dehydratase	1
Core and intermediate	I	cardiolipin synthase 2	cardiolipin synthase 2	1
Core and intermediate	I	phosphatidylserine synthase	phosphatidylserine synthase	1
Core and intermediate	I	acyl-coa dehydrogenase	acyl-coa dehydrogenase	4
Core and intermediate	I	phospholipase d	phospholipase d	1
Core and intermediate	I	catalyzes final step fatty acid oxidation acetyl-coa released coa ester fatty acid two carbons shorter formed	catalyzes final step fatty aci	1
Core and intermediate	H	molybdopterin biosynthesis moeb	molybdopterin biosynthesis moe	2
Core and intermediate	H	catalyzes thiamine diphosphate-dependent decarboxylation 2-oxoglutarate subsequent addition resulting succinic semialdehyde-thiamine pyrophosphate anion isochorismate yield 2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate sephchc	catalyzes thiamine diphosphate	1
Core and intermediate	H	converts free carboxyl group malonyl-thioester methyl ester transfer methyl group s-adenosyl- l-methionine sam. allows synthesize pimeloyl-acp via fatty acid synthetic pathway	converts free carboxyl group m	1
Core and intermediate	H	nicotinate-nucleotide pyrophosphorylase	nicotinate-nucleotide pyrophos	2
Core and intermediate	H	molybdopterin converting factor 1	molybdopterin converting facto	1
Core and intermediate	H	ribd c-terminal	ribd c-terminal	1
Core and intermediate	H	transfers 2-5-triphosphoribosyl-3- dephosphocoenzyme-a serine residue apo-acyl carrier gamma chain citrate lyase yield holo-acyl carrier	transfers 2-5-triphosphoribosy	1
Core and intermediate	H	catalyzes synthesis hydroxymethylpyrimidine phosphate hmp-p moiety thiamine aminoimidazole ribotide air radical s-adenosyl-l-methionine sam-dependent reaction	catalyzes synthesis hydroxymet	1
Core and intermediate	H	catalyzes transfer alpha-amino group s- adenosyl-l-methionine sam 7-keto-8-aminopelargonic acid kapa form 78-diaminopelargonic acid dapa. animotransferase known utilize sam amino donor	catalyzes transfer alpha-amino	1
Core and intermediate	H	14-dihydroxy-2-naphthoate octaprenyltransferase	14-dihydroxy-2-naphthoate octa	1
Core and intermediate	H	catalyzes decarboxylation four acetate groups uroporphyrinogen-iii yield coproporphyrinogen-iii	catalyzes decarboxylation four	1
Core and intermediate	H	joins ado-cobinamide-gdp alpha-ribazole generate adenosylcobalamin ado-cobalamin	joins ado-cobinamide-gdp alpha	1
Core and intermediate	H	catalyzes conversion 6-carboxy-5678- tetrahydropterin cph4 7-carboxy-7-deazaguanine cdg	catalyzes conversion 6-carboxy	1
Core and intermediate	H	biosynthesis lipoprotein apbe	biosynthesis lipoprotein apbe	1
Core and intermediate	H	condenses 4-methyl-5-beta-hydroxyethylthiazole monophosphate thz-p 2-methyl-4-amino-5-hydroxymethyl pyrimidine pyrophosphate hmp-pp form thiamine monophosphate tmp	condenses 4-methyl-5-beta-hydr	1
Core and intermediate	H	naphthoate synthase	naphthoate synthase	1
Core and intermediate	H	adenosylcobinamide kinase	adenosylcobinamide kinase	1
Core and intermediate	H	thiamine biosynthesis	thiamine biosynthesis	1
Core and intermediate	H	catalyzes mechanistically unusual reaction atp- dependent insertion co2 between n7 n8 nitrogen atoms 78-diaminopelargonic acid dapa form ureido ring	catalyzes mechanistically unus	2
Core and intermediate	H	synthesis 3-octaprenyl-4-hydroxybenzoate	synthesis 3-octaprenyl-4-hydro	1
Core and intermediate	H	catalyzes nadph-dependent reduction glutamyl- trnaglu glutamate 1-semialdehyde gsa	catalyzes nadph-dependent redu	1
Core and intermediate	H	biotin-protein ligase	biotin-protein ligase	1
Core and intermediate	H	catalyzes decarboxylative condensation pimeloyl- acyl-carrier l-alanine produce 8-amino-7- oxononanoate aon acyl-carrier carbon dioxide	catalyzes decarboxylative cond	1
Core and intermediate	H	synthase component	synthase component	1
Core and intermediate	H	catalyzes rearrangement 1-deoxy-d-xylulose 5- phosphate dxp produce thiazole phosphate moiety thiamine. sulfur provided thiocarboxylate moiety carrier this. vitro sulfur provided h2s	catalyzes rearrangement 1-deox	1
Core and intermediate	H	globally modulates rna abundance binding rnase e rne regulating endonucleolytic activity. modulate rne action substrate-dependent manner altering composition degradosome. modulates rna-binding helicase activities degradosome	globally modulates rna abundan	1
Core and intermediate	H	8-amino-7-oxononanoate synthase	8-amino-7-oxononanoate synthas	1
Core and intermediate	H	catalyzes proton abstraction reaction results 25-elimination pyruvate 2-succinyl-5-enolpyruvyl-6- hydroxy-3-cyclohexene-1-carboxylate sephchc formation 2-succinyl-6-hydroxy-24-cyclohexadiene-1-carboxylate shchc. catalyze hydrolysis thioester bond palmitoyl-coa vitro	catalyzes proton abstraction r	1
Core and intermediate	H	catalyzes together moac conversion 5-gtp cyclic pyranopterin monophosphate cpmp molybdopterin precursor z	catalyzes together moac conver	1
Core and intermediate	H	catalyzes conversion gtp 25-diamino-6- ribosylamino-43h-pyrimidinone 5-phosphate darp formate pyrophosphate	catalyzes conversion gtp 25-di	1
Core and intermediate	H	molybdenum cofactor biosynthesis b	molybdenum cofactor biosynthes	1
Core and intermediate	H	nicotinate phosphoribosyltransferase	nicotinate phosphoribosyltrans	1
Core and intermediate	H	key enzyme heme biosynthesis. catalyzes oxidative decarboxylation propionic acid side chains rings b coproporphyrinogen iii	key enzyme heme biosynthesis. 	1
Core and intermediate	H	catalyzes both atp-dependent activation exogenously supplied lipoate lipoyl-amp transfer activated lipoyl onto lipoyl domains lipoate-dependent enzymes	catalyzes both atp-dependent a	1
Core and intermediate	H	removes pyruvyl group chorismate concomitant aromatization ring provide 4- hydroxybenzoate 4hb ubiquinone pathway	removes pyruvyl group chorisma	1
Core and intermediate	H	fmn reductase	fmn reductase	1
Core and intermediate	H	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	2-amino-4-hydroxy-6-hydroxymet	1
Core and intermediate	H	catalyzes oxidation pyridoxine 5- phosphate pnp pyridoxamine 5-phosphate pmp pyridoxal 5-phosphate plp	catalyzes oxidation pyridoxine	1
Core and intermediate	H	together moaa involved conversion 5- gtp cyclic pyranopterin monophosphate cpmp molybdopterin precursor z	together moaa involved convers	1
Core and intermediate	H	required optimal enterobactin synthesis. acts proofreading enzyme prevents entb misacylation hydrolyzing thioester bound existing between entb wrongly charged molecules	required optimal enterobactin 	1
Core and intermediate	H	phosphopantetheinyl transferase	phosphopantetheinyl transferas	1
Core and intermediate	H	catalyzes conversion dethiobiotin dtb biotin insertion sulfur atom dethiobiotin via radical- based mechanism	catalyzes conversion dethiobio	1
Core and intermediate	H	thiamine transporter substrate binding	thiamine transporter substrate	1
Core and intermediate	H	catalyzes transfer 4-phosphopantetheine moiety coenzyme apo-domains both entb arcp entf pcp domain. plays essential role assembly enterobactin	catalyzes transfer 4-phosphopa	1
Core and intermediate	H	biosynthesis thih	biosynthesis thih	1
Core and intermediate	H	glutathione synthase	glutathione synthase	1
Core and intermediate	H	fructose transport kinase	fructose transport kinase	1
Core and intermediate	H	coproporphyrinogen iii oxidase	coproporphyrinogen iii oxidase	2
Core and intermediate	H	converts shchc osb	converts shchc osb	1
Core and intermediate	H	catalyzes pyruvoyl-dependent decarboxylation aspartate produce beta-alanine	catalyzes pyruvoyl-dependent d	1
Core and intermediate	H	pantothenic acid kinase	pantothenic acid kinase	1
Core and intermediate	H	6-carboxy-5678-tetrahydropterin synthase	6-carboxy-5678-tetrahydropteri	1
Core and intermediate	K	dna-binding transcriptional regulator melr	dna-binding transcriptional re	1
Core and intermediate	K	positive regulator essential expression alld operon. binds alld promoter	positive regulator essential e	1
Core and intermediate	K	transcriptional regulator tyrr	transcriptional regulator tyrr	1
Core and intermediate	K	xre transcriptional regulator	xre transcriptional regulator	1
Core and intermediate	K	bacterial regulatory helix-turn-helix proteins arac	bacterial regulatory helix-tur	1
Core and intermediate	K	n-acetyltransferase activity	n-acetyltransferase activity	1
Core and intermediate	K	dna-dependent rna polymerase catalyzes transcription rna using four ribonucleoside triphosphates substrates	dna-dependent rna polymerase c	2
Core and intermediate	K	propionate catabolism operon regulatory	propionate catabolism operon r	1
Core and intermediate	K	transcriptional activator genes involved multiple antibiotic resistance mar phenotype. activate genes such soda zwf micf	transcriptional activator gene	1
Core and intermediate	K	binding activity major sigma rna polymerase. involved replacement rna polymerase sigma sigma-70 sigma-s transition exponential growth stationary phase	binding activity major sigma r	1
Core and intermediate	K	addiction module antidote	addiction module antidote	1
Core and intermediate	K	manganese transport regulator mntr	manganese transport regulator 	1
Core and intermediate	K	transcriptional regulator chbr	transcriptional regulator chbr	1
Core and intermediate	K	transcriptional activator cadc	transcriptional activator cadc	1
Core and intermediate	K	dna-binding transcriptional regulator soxs	dna-binding transcriptional re	1
Core and intermediate	K	trehalose repressor	trehalose repressor	1
Core and intermediate	K	escherichia coli uses different mechanism phosphonate catabolism phno essential seems play regulatory role	escherichia coli uses differen	1
Core and intermediate	K	dna-binding transcriptional repressor deor	dna-binding transcriptional re	1
Core and intermediate	K	dna-binding transcriptional regulator hexr	dna-binding transcriptional re	1
Core and intermediate	K	maltose regulon regulatory mali	maltose regulon regulatory mal	1
Core and intermediate	K	transcriptional regulator arsr	transcriptional regulator arsr	2
Core and intermediate	K	dna-binding transcriptional activator gutm	dna-binding transcriptional ac	1
Core and intermediate	K	transcriptional regulator arac	transcriptional regulator arac	2
Core and intermediate	K	phage shock c	phage shock c	1
Core and intermediate	K	transcription regulator specifically activate repress expression target genes	transcription regulator specif	1
Core and intermediate	K	transcriptional regulator luxr	transcriptional regulator luxr	2
Core and intermediate	K	represses expression flagellar master operon flhdc consequently prevents flagellum biosynthesis motility. acts binding regulatory region flhdc operon	represses expression flagellar	1
Core and intermediate	K	type iii secretion	type iii secretion	1
Core and intermediate	K	acyl-coa synthetase	acyl-coa synthetase	1
Core and intermediate	K	phenylacetic acid degradation operon negative regulatory paax	phenylacetic acid degradation 	1
Core and intermediate	K	catalyzes nadph-dependent reduction 7-cyano-7- deazaguanine preq0 7-aminomethyl-7-deazaguanine preq1	catalyzes nadph-dependent redu	1
Core and intermediate	K	transcriptional regulator lysr	transcriptional regulator lysr	1
Core and intermediate	K	frv operon regulatory	frv operon regulatory	1
Core and intermediate	K	transcriptional regulator laci	transcriptional regulator laci	1
Core and intermediate	K	transcriptional regulator gntr	transcriptional regulator gntr	1
Core and intermediate	K	dna-binding transcriptional	dna-binding transcriptional	10
Core and intermediate	K	parb nuclease	parb nuclease	1
Core and intermediate	K	chromosome plasmid partitioning parb	chromosome plasmid partitionin	1
Core and intermediate	K	regulatory combined sam s- adenosylmethionine represses expression methionine regulon enzymes involved sam synthesis	regulatory combined sam s- ade	1
Core and intermediate	K	ankyrin repeat yahd	ankyrin repeat yahd	1
Core and intermediate	K	bipartite regulator	bipartite regulator	1
