Class	COG	Word	Label	Count
Multi-cluster rare	L	is2 transposase	is2 transposase	6
Multi-cluster rare	L	n-6-adenine-methyltransferase dam	n-6-adenine-methyltransferase 	2
Multi-cluster rare	L	is629 orf1	is629 orf1	3
Multi-cluster rare	L	cog transposase	cog transposase	2
Multi-cluster rare	L	istb atp binding domain-containing	istb atp binding domain-contai	1
Multi-cluster rare	L	transposase is204 is1001 is1096 is1165	transposase is204 is1001 is109	2
Multi-cluster rare	L	integrase catalytic region	integrase catalytic region	1
Multi-cluster rare	L	plasmidic transfer origin trak	plasmidic transfer origin trak	1
Multi-cluster rare	L	integrase catalytic	integrase catalytic	6
Multi-cluster rare	L	type iii restriction-modification	type iii restriction-modificat	2
Multi-cluster rare	L	cog represses number genes involved response damage sos response reca lexa. presence single-stranded reca interacts lexa causing autocatalytic cleavage disrupts dna-binding part lexa leading derepression sos regulon eventually repair	cog represses number genes inv	2
Multi-cluster rare	L	atp-dependent endonuclease old	atp-dependent endonuclease old	2
Multi-cluster rare	L	site-specific recombinase phage integrase	site-specific recombinase phag	2
Multi-cluster rare	L	mule transposase	mule transposase	1
Multi-cluster rare	L	replication initiation factor	replication initiation factor	1
Multi-cluster rare	L	cog unknown duf927	cog unknown duf927	1
Multi-cluster rare	L	539 539 genpept.129 gb aal57569.1 af45344153 af453441 transposase escherichia coli	539 539 genpept.129 gb aal5756	2
Multi-cluster rare	L	phage integrase	phage integrase	14
Multi-cluster rare	L	erf superfamily	erf superfamily	3
Multi-cluster rare	L	rece known exonuclease viii pathway alternative pathway initiation homologous recombination escherichia coli. rece pathway activated recb recc sbca suppressors recb recc mutants. activation rece pathway results production two phage proteins relevant recombinational repair. rece duplex dna-specific exonuclease produces 3 overhangs duplex preferentially degrading 5-ending strands. recombinational repair e.coli chromosomal involves well proteins reca recf recj reco recr ruvc	rece known exonuclease viii pa	1
Multi-cluster rare	L	is150 insa	is150 insa	2
Multi-cluster rare	L	moba mobl	moba mobl	8
Multi-cluster rare	L	uvrd rep helicase	uvrd rep helicase	2
Multi-cluster rare	L	conjugative transfer trai	conjugative transfer trai	1
Multi-cluster rare	L	transposase is605 orfb	transposase is605 orfb	2
Multi-cluster rare	L	resolvase n terminal	resolvase n terminal	4
Multi-cluster rare	L	iscro1 transposase b	iscro1 transposase b	2
Multi-cluster rare	L	cytosine-specific methyltransferase	cytosine-specific methyltransf	18
Multi-cluster rare	L	recfrecnsmc n terminal	recfrecnsmc n terminal	1
Multi-cluster rare	L	phage replication	phage replication	1
Multi-cluster rare	L	insertion element	insertion element	2
Multi-cluster rare	L	polymerase iii alpha	polymerase iii alpha	2
Multi-cluster rare	L	nog tail fiber	nog tail fiber	1
Multi-cluster rare	L	terminase small	terminase small	1
Multi-cluster rare	L	rna helicase helicase	rna helicase helicase	1
Multi-cluster rare	L	dead deah box helicase	dead deah box helicase	3
Multi-cluster rare	L	excisionase-like lambdoid prophage 14	excisionase-like lambdoid prop	1
Multi-cluster rare	L	unknown duf1738	unknown duf1738	1
Multi-cluster rare	L	pronog atpase involved repair	pronog atpase involved repair	1
Multi-cluster rare	L	ybcn lambdoid dlp12 prophage regi	ybcn lambdoid dlp12 prophage r	1
Multi-cluster rare	L	transposase mutator type	transposase mutator type	1
Multi-cluster rare	L	yqaj-like viral recombinase	yqaj-like viral recombinase	1
Multi-cluster rare	L	unknown duf303	unknown duf303	4
Multi-cluster rare	L	cog phage mu f	cog phage mu f	1
Multi-cluster rare	L	endonuclease resolves holliday junction intermediates homologous genetic recombination repair. exhibits sequence structure-selective cleavage four-way junctions introduces symmetrical nicks two strands polarity 5 side dinucleotides. corrects defects genetic recombination repair associated inactivation ruvab ruvc	endonuclease resolves holliday	5
Multi-cluster rare	L	snf2 n-terminal	snf2 n-terminal	1
Multi-cluster rare	L	reverse transcriptase rna-dependent polymerase	reverse transcriptase rna-depe	5
Multi-cluster rare	L	is630 transposase	is630 transposase	2
Multi-cluster rare	L	d12 class n6 adenine-specific methyltransferase	d12 class n6 adenine-specific 	5
Multi-cluster rare	L	excinuclease abc	excinuclease abc	1
Multi-cluster rare	L	pronog exodeoxyribonuclease viii	pronog exodeoxyribonuclease vi	3
Multi-cluster rare	L	uvrdrep helicase n-terminal	uvrdrep helicase n-terminal	2
Multi-cluster rare	L	genetic recombination	genetic recombination	10
Multi-cluster rare	L	c-5 cytosine-specific methylase	c-5 cytosine-specific methylas	5
Multi-cluster rare	L	crispr associated cas2	crispr associated cas2	1
Multi-cluster rare	L	reverse transcriptase	reverse transcriptase	8
Multi-cluster rare	L	is1004 transposase	is1004 transposase	1
Multi-cluster rare	L	rna-directed polymerase	rna-directed polymerase	14
Multi-cluster rare	L	involved recombination	involved recombination	3
Multi-cluster rare	L	pronog bacteriophage transposition b	pronog bacteriophage transposi	1
Multi-cluster rare	L	involved cellular defense against biological effects o6-methylguanine o6-meg dna. repairs alkylated guanine stoichiometrically transferring alkyl group o-6 position cysteine residue enzyme. suicide reaction enzyme irreversibly inactivated	involved cellular defense agai	1
Multi-cluster rare	L	dna-binding prophage	dna-binding prophage	5
Multi-cluster rare	L	methylase containing zn-ribbon	methylase containing zn-ribbon	1
Multi-cluster rare	L	methylase n-4 n-6	methylase n-4 n-6	4
Multi-cluster rare	O	binds cpn60 presence mg-atp suppresses atpase activity latter	binds cpn60 presence mg-atp su	1
Multi-cluster rare	O	prevents misfolding promotes refolding proper assembly unfolded polypeptides generated under stress conditions	prevents misfolding promotes r	3
Multi-cluster rare	O	serine protease	serine protease	3
Multi-cluster rare	O	vesicle-fusing atpase ec 3.6.4.6	vesicle-fusing atpase ec 3.6.4	1
Multi-cluster rare	O	atpase yjob	atpase yjob	1
Multi-cluster rare	O	atp-dependent specificity component clp protease. directs protease specific substrates. perform chaperone functions absence clpp	atp-dependent specificity comp	3
Multi-cluster rare	O	vwa-like duf2201	vwa-like duf2201	1
Multi-cluster rare	O	pronog thiol disulfide interchange	pronog thiol disulfide interch	2
Multi-cluster rare	O	thiamin biosynthesis thih	thiamin biosynthesis thih	2
Multi-cluster rare	O	atp-dependent clp protease atp-binding	atp-dependent clp protease atp	1
Multi-cluster rare	O	participates actively response hyperosmotic heat shock preventing aggregation stress-denatured proteins association dnak grpe. nucleotide exchange factor dnak thermosensor. unfolded proteins bind initially dnaj	participates actively response	1
Multi-cluster rare	O	peptidase u32	peptidase u32	1
Multi-cluster rare	O	peptidase s1 s6 chymotrypsin hap	peptidase s1 s6 chymotrypsin h	1
Multi-cluster rare	O	spfh band 7	spfh band 7	1
Multi-cluster rare	O	glutathione s-transferase	glutathione s-transferase	1
Multi-cluster rare	O	atpase associated various cellular activities aaa	atpase associated various cell	1
Multi-cluster rare	O	pronog dsba oxidoreductase	pronog dsba oxidoreductase	1
Multi-cluster rare	O	peptidase m16	peptidase m16	1
Multi-cluster rare	O	residues 2 179 179 100.00 pct identical residues 1 178 178 swissprot.40 sp p42190 papkecoli papk precursor	residues 2 179 179 100.00 pct 	1
Multi-cluster rare	O	k12057 conjugal transfer pilus assembly traf	k12057 conjugal transfer pilus	2
Multi-cluster rare	O	whole genome shotgun sequence	whole genome shotgun sequence	1
Multi-cluster rare	O	disulfide isomerase	disulfide isomerase	1
Multi-cluster rare	O	fimbrial chaperone	fimbrial chaperone	1
Multi-cluster rare	O	k03672 thioredoxin 2 ec 1.8.1.8	k03672 thioredoxin 2 ec 1.8.1.	1
Multi-cluster rare	O	ankyrin repeat	ankyrin repeat	1
Multi-cluster rare	O	activation anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions generation organic free radical using s-adenosylmethionine reduced flavodoxin cosubstrates produce 5-deoxy-adenosine	activation anaerobic ribonucle	1
Multi-cluster rare	O	signal peptide peptidase	signal peptide peptidase	2
Multi-cluster rare	O	cleaves type-4 fimbrial leader sequence methylates n-terminal generally phe residue	cleaves type-4 fimbrial leader	4
Multi-cluster rare	O	aaa atpase central	aaa atpase central	2
Multi-cluster rare	N	twitching motility	twitching motility	2
Multi-cluster rare	N	outer membrane usher	outer membrane usher	2
Multi-cluster rare	N	flagellar motor	flagellar motor	1
Multi-cluster rare	N	bacterial ig-like group 2	bacterial ig-like group 2	2
Multi-cluster rare	N	cleaves type-4 fimbrial leader sequence methylates n-terminal generally phe residue	cleaves type-4 fimbrial leader	4
Multi-cluster rare	Q	isochorismatase hydrolase	isochorismatase hydrolase	1
Multi-cluster rare	Q	amidohydrolase 2	amidohydrolase 2	1
Multi-cluster rare	Q	isoprenoid biosynthesis amidotransferase-like	isoprenoid biosynthesis amidot	1
Multi-cluster rare	Q	dithiol-disulfide isomerase	dithiol-disulfide isomerase	1
Multi-cluster rare	Q	condensation domain-containing	condensation domain-containing	1
Multi-cluster rare	Q	yersiniabactin biosynthetic ybtu	yersiniabactin biosynthetic yb	1
Multi-cluster rare	Q	non-ribosomal peptide synthetase	non-ribosomal peptide syntheta	2
Multi-cluster rare	P	sulfate transporter	sulfate transporter	1
Multi-cluster rare	P	drug resistance transporter bcr cfla subfamily	drug resistance transporter bc	2
Multi-cluster rare	P	sodium hydrogen exchanger	sodium hydrogen exchanger	1
Multi-cluster rare	P	abc transporter	abc transporter	9
Multi-cluster rare	P	phosphonate abc transporter	phosphonate abc transporter	1
Multi-cluster rare	P	arsenical resistance operon trans-acting repressor arsd	arsenical resistance operon tr	1
Multi-cluster rare	P	tonb-dependent receptor	tonb-dependent receptor	2
Multi-cluster rare	P	lyse type translocator	lyse type translocator	1
Multi-cluster rare	P	arsenical pump membrane	arsenical pump membrane	1
Multi-cluster rare	P	nadph-dependent fmn reductase	nadph-dependent fmn reductase	1
Multi-cluster rare	P	destroys radicals normally produced within cells toxic biological systems	destroys radicals normally pro	3
Multi-cluster rare	P	phosphonate c-p lyase phnk	phosphonate c-p lyase phnk	1
Multi-cluster rare	P	phosphonate c-p lyase phnl	phosphonate c-p lyase phnl	1
Multi-cluster rare	P	phosphonate c-p lyase phng	phosphonate c-p lyase phng	1
Multi-cluster rare	P	ferritin dps	ferritin dps	1
Multi-cluster rare	P	abc transporter atp-binding	abc transporter atp-binding	1
Multi-cluster rare	P	cog tellurium resistance	cog tellurium resistance	5
Multi-cluster rare	P	carbon-phosphorus lyase complex	carbon-phosphorus lyase comple	1
Multi-cluster rare	P	phosphonate metabolism phnj	phosphonate metabolism phnj	1
Multi-cluster rare	P	ion channel	ion channel	1
Multi-cluster rare	P	arsenate reductase	arsenate reductase	1
Multi-cluster rare	P	mercuric transport periplasmic component	mercuric transport periplasmic	1
Multi-cluster rare	P	toxic anion resistance	toxic anion resistance	1
Multi-cluster rare	P	multidrug resistance	multidrug resistance	4
Multi-cluster rare	P	iron-enterobactin transporter periplasmic binding	iron-enterobactin transporter 	1
Multi-cluster rare	P	abc transporter permease	abc transporter permease	2
Multi-cluster rare	P	iron transport membrane	iron transport membrane	2
Multi-cluster rare	P	major facilitator superfamily	major facilitator superfamily	1
Multi-cluster rare	P	transport permease	transport permease	2
Multi-cluster rare	P	heavy metal efflux pump czca	heavy metal efflux pump czca	1
Multi-cluster rare	P	part abc transporter complex lsrabcd involved autoinducer 2 ai-2 import. binds ai-2 delivers lsrc lsrd permeases	part abc transporter complex l	1
Multi-cluster rare	P	part abc transporter complex rbsabcd involved ribose import. responsible energy coupling transport	part abc transporter complex r	1
Multi-cluster rare	P	periplasmic solute binding	periplasmic solute binding	1
Multi-cluster rare	P	binding-protein-dependent transport systems inner membrane component	binding-protein-dependent tran	1
Multi-cluster rare	P	iron-dicitrate transporter substrate-binding	iron-dicitrate transporter sub	1
Multi-cluster rare	P	alkaline phosphatase	alkaline phosphatase	1
Multi-cluster rare	P	trat complement resistance	trat complement resistance	1
Multi-cluster rare	S	nuclear chaperone required maturation nuclear export pre-60s ribosome subunits	nuclear chaperone required mat	1
Multi-cluster rare	S	kap p-loop domain-containing	kap p-loop domain-containing	5
Multi-cluster rare	S	major type 1 fimbrin	major type 1 fimbrin	2
Multi-cluster rare	S	pronog pill	pronog pill	1
Multi-cluster rare	S	unknown duf1311	unknown duf1311	2
Multi-cluster rare	S	plasmid encoded repa	plasmid encoded repa	2
Multi-cluster rare	S	calcium-binding required initiation chromosome replication	calcium-binding required initi	1
Multi-cluster rare	S	unknown duf2800	unknown duf2800	1
Multi-cluster rare	S	bacterial ob fold bof	bacterial ob fold bof	1
Multi-cluster rare	S	permease transmembrane	permease transmembrane	3
Multi-cluster rare	S	unknown duf2976	unknown duf2976	5
Multi-cluster rare	S	unknown duf2971	unknown duf2971	9
Multi-cluster rare	S	tail assembly	tail assembly	4
Multi-cluster rare	S	mu-like prophage flumu	mu-like prophage flumu	21
Multi-cluster rare	S	non-essential abundant division factor required proper z-ring formation. recruited early divisome direct interaction ftsz stimulating z-ring assembly thereby promoting division earlier cycle. recruitment z-ring requires functional ftsa zipa	non-essential abundant divisio	1
Multi-cluster rare	S	unknown duf2857	unknown duf2857	4
Multi-cluster rare	S	mth538 tir-like duf1863	mth538 tir-like duf1863	3
Multi-cluster rare	S	nog m repeat	nog m repeat	1
Multi-cluster rare	S	pronog capsular polysaccharide biosynthesis	pronog capsular polysaccharide	2
Multi-cluster rare	S	unknown duf1845	unknown duf1845	5
Multi-cluster rare	S	ahnak nucleoprotein	ahnak nucleoprotein	3
Multi-cluster rare	S	pentapeptide repeats 8 copies	pentapeptide repeats 8 copies	1
Multi-cluster rare	S	pronog exported	pronog exported	1
Multi-cluster rare	S	integrase core	integrase core	1
Multi-cluster rare	S	unknown duf3164	unknown duf3164	2
Multi-cluster rare	S	unknown duf2514	unknown duf2514	2
Multi-cluster rare	S	serine dehydrogenase proteinase	serine dehydrogenase proteinas	1
Multi-cluster rare	S	pronog phosphopyruvate hydratase	pronog phosphopyruvate hydrata	1
Multi-cluster rare	S	side tail fiber homolog lambdoid prophage	side tail fiber homolog lambdo	3
Multi-cluster rare	S	uncharacterized conserved bacteria duf2077	uncharacterized conserved bact	1
Multi-cluster rare	S	zonular occludens toxin zot	zonular occludens toxin zot	1
Multi-cluster rare	S	phosphoadenosine phosphosulfate reductase	phosphoadenosine phosphosulfat	3
Multi-cluster rare	S	late control d	late control d	4
Multi-cluster rare	S	rstr-like phage repressor	rstr-like phage repressor	1
Multi-cluster rare	S	gcn5-related n-acetyltransferase	gcn5-related n-acetyltransfera	1
Multi-cluster rare	S	phage tail collar	phage tail collar	2
Multi-cluster rare	S	plasmid stabilisation	plasmid stabilisation	2
Multi-cluster rare	S	relaxasemobilisation nuclease	relaxasemobilisation nuclease	5
Multi-cluster rare	S	uncharacterized conserved duf2290	uncharacterized conserved duf2	1
Multi-cluster rare	S	bacteriophage phiyeo3-12 1.45 1.45 swall q9t140 embl aj251805 157 aa fasta scores e 2.6e-06 36.06 id 122 aa escherichia coli o157 h7	bacteriophage phiyeo3-12 1.45 	1
Multi-cluster rare	S	bro n-terminal	bro n-terminal	1
Multi-cluster rare	S	complete genome	complete genome	1
Multi-cluster rare	S	exodeoxyribonuclease viii	exodeoxyribonuclease viii	3
Multi-cluster rare	S	haemolysin expression modulating	haemolysin expression modulati	4
Multi-cluster rare	S	tail fiber assembly	tail fiber assembly	27
Multi-cluster rare	S	pronog tail fiber	pronog tail fiber	3
Multi-cluster rare	S	dna-damage-inducible d	dna-damage-inducible d	1
Multi-cluster rare	S	unknown duf596	unknown duf596	2
Multi-cluster rare	S	n-6 methylase	n-6 methylase	3
Multi-cluster rare	S	colicin c terminal ribonuclease	colicin c terminal ribonucleas	1
Multi-cluster rare	S	caax protease self-immunity	caax protease self-immunity	3
Multi-cluster rare	S	phage virion morphogenesis	phage virion morphogenesis	9
Multi-cluster rare	S	unknown duf1320	unknown duf1320	3
Multi-cluster rare	S	unknown duf2591	unknown duf2591	7
Multi-cluster rare	S	lysozyme inhibitor	lysozyme inhibitor	1
Multi-cluster rare	S	bacterial unknown duf977	bacterial unknown duf977	7
Multi-cluster rare	S	region found rela spot proteins	region found rela spot protein	1
Multi-cluster rare	S	unknown duf1219	unknown duf1219	5
Multi-cluster rare	S	peptidase u49	peptidase u49	1
Multi-cluster rare	S	transfer origin tral	transfer origin tral	5
Multi-cluster rare	S	mobb relaxase mobilization	mobb relaxase mobilization	3
Multi-cluster rare	S	type iv conjugative transfer trav	type iv conjugative transfer t	1
Multi-cluster rare	S	unknown duf1076	unknown duf1076	6
Multi-cluster rare	S	sss sodium solute transporter superfamily	sss sodium solute transporter 	1
Multi-cluster rare	S	unknown duf2913	unknown duf2913	3
Multi-cluster rare	S	phage major capsid hk97	phage major capsid hk97	2
Multi-cluster rare	S	pronog asch	pronog asch	1
Multi-cluster rare	S	nucleotidyl transferase unknown duf1814	nucleotidyl transferase unknow	2
Multi-cluster rare	S	chromosome segregation atpase	chromosome segregation atpase	1
Multi-cluster rare	S	caudovirales tail fibre assembly	caudovirales tail fibre assemb	1
Multi-cluster rare	S	baseplate j-like	baseplate j-like	6
Multi-cluster rare	S	phage-related minor tail	phage-related minor tail	7
Multi-cluster rare	S	unknown duf2877	unknown duf2877	1
Multi-cluster rare	S	relaxase mobilization	relaxase mobilization	8
Multi-cluster rare	S	involved degradation phospho-ai-2 thereby terminating induction lsr operon closing ai-2 signaling cycle. catalyzes cleavage phosphorylated 45- dihydroxy-23-pentanedione p-dpd 2-phosphoglycolic acid pg another three-carbon compound	involved degradation phospho-a	1
Multi-cluster rare	S	holin 2	holin 2	1
Multi-cluster rare	S	bacteriophage regulatory	bacteriophage regulatory	3
Multi-cluster rare	S	prophage hp1 holin	prophage hp1 holin	1
Multi-cluster rare	S	unknown duf2726	unknown duf2726	2
Multi-cluster rare	S	unknown duf2724	unknown duf2724	3
Multi-cluster rare	S	capsule biosynthesis phosphatase	capsule biosynthesis phosphata	1
Multi-cluster rare	S	phosphorylase superfamily	phosphorylase superfamily	1
Multi-cluster rare	S	pronog plasmid-like	pronog plasmid-like	1
Multi-cluster rare	S	f pilus assembly type-iv secretion plasmid transfer	f pilus assembly type-iv secre	3
Multi-cluster rare	S	major head	major head	6
Multi-cluster rare	S	unknown duf3625	unknown duf3625	3
Multi-cluster rare	S	regulatory prophage	regulatory prophage	3
Multi-cluster rare	S	phage replication cri	phage replication cri	1
Multi-cluster rare	S	zinc metalloproteinase mpr	zinc metalloproteinase mpr	6
Multi-cluster rare	S	inner membrane yiei	inner membrane yiei	1
Multi-cluster rare	S	cog had-superfamily hydrolase subfamily ia variant	cog had-superfamily hydrolase 	1
Multi-cluster rare	S	rhs element vgr	rhs element vgr	2
Multi-cluster rare	S	tail tube	tail tube	10
Multi-cluster rare	S	predicted membrane duf2335	predicted membrane duf2335	2
Multi-cluster rare	S	unknown duf1471	unknown duf1471	3
Multi-cluster rare	S	regulatory phage cox	regulatory phage cox	3
Multi-cluster rare	S	virulence-associated e	virulence-associated e	1
Multi-cluster rare	S	amidohydrolase 3	amidohydrolase 3	1
Multi-cluster rare	S	amidohydrolase 2	amidohydrolase 2	1
Multi-cluster rare	S	unknown duf932	unknown duf932	1
Multi-cluster rare	S	lf82 chromosome complete sequence	lf82 chromosome complete seque	1
Multi-cluster rare	S	unknown duf935	unknown duf935	2
Multi-cluster rare	S	unknown duf987	unknown duf987	1
Multi-cluster rare	S	accessory processing	accessory processing	1
Multi-cluster rare	S	host-nuclease inhibitor gam	host-nuclease inhibitor gam	2
Multi-cluster rare	S	appr-1-p processing	appr-1-p processing	1
Multi-cluster rare	S	uncharacterised acr cog2135	uncharacterised acr cog2135	1
Multi-cluster rare	S	nipsnap containing	nipsnap containing	2
Multi-cluster rare	S	phage terminase small	phage terminase small	1
Multi-cluster rare	S	mu-like prophage flumu gp41	mu-like prophage flumu gp41	3
Multi-cluster rare	S	unknown duf3085	unknown duf3085	3
Multi-cluster rare	S	unknown duf262	unknown duf262	9
Multi-cluster rare	S	unknown duf3644	unknown duf3644	1
Multi-cluster rare	S	uncharacterised upf0149	uncharacterised upf0149	2
Multi-cluster rare	S	unknown duf2730	unknown duf2730	2
Multi-cluster rare	S	unknown duf2732	unknown duf2732	1
Multi-cluster rare	S	bacterial unknown duf905	bacterial unknown duf905	6
Multi-cluster rare	S	pronog atpase involved repair	pronog atpase involved repair	3
Multi-cluster rare	S	cog tape measure	cog tape measure	3
Multi-cluster rare	S	bacterial sh3	bacterial sh3	1
Multi-cluster rare	S	pronog abc transporter atp-binding protein-related	pronog abc transporter atp-bin	1
Multi-cluster rare	S	abortive infection	abortive infection	1
Multi-cluster rare	S	dini-like retron ec67	dini-like retron ec67	1
Multi-cluster rare	S	unknown duf3262	unknown duf3262	5
Multi-cluster rare	S	p2 phage tail completion r gpr	p2 phage tail completion r gpr	2
Multi-cluster rare	S	phage p2 gpu	phage p2 gpu	1
Multi-cluster rare	S	unknown duf1018	unknown duf1018	5
Multi-cluster rare	S	unknown duf1019	unknown duf1019	1
Multi-cluster rare	S	atp-dependent old endonuclease	atp-dependent old endonuclease	1
Multi-cluster rare	S	unknown duf1706	unknown duf1706	1
Multi-cluster rare	S	mu-like prophage	mu-like prophage	25
Multi-cluster rare	S	37-kd nucleoid-associated bacterial	37-kd nucleoid-associated bact	1
Multi-cluster rare	S	unknown duf1643	unknown duf1643	1
Multi-cluster rare	S	plasmid pria4b orf-3-like	plasmid pria4b orf-3-like	1
Multi-cluster rare	S	pronog mobilization	pronog mobilization	1
Multi-cluster rare	S	cog upf0150	cog upf0150	3
Multi-cluster rare	S	mu-like prophage com	mu-like prophage com	1
Multi-cluster rare	S	sulfite exporter tauesafe	sulfite exporter tauesafe	1
Multi-cluster rare	S	plasmid maintenance killer	plasmid maintenance killer	4
Multi-cluster rare	S	unknown duf417	unknown duf417	1
Multi-cluster rare	S	unknown duf2635	unknown duf2635	1
Multi-cluster rare	S	phage mu f	phage mu f	1
Multi-cluster rare	S	haloacid dehalogenase	haloacid dehalogenase	4
Multi-cluster rare	S	unknown duf3383	unknown duf3383	1
Multi-cluster rare	S	pronog phage-associated	pronog phage-associated	2
Multi-cluster rare	S	rz1-like lipoprotein qin prophage	rz1-like lipoprotein qin proph	1
Multi-cluster rare	S	transcriptional activator tram	transcriptional activator tram	1
Multi-cluster rare	S	unknown duf1391	unknown duf1391	4
Multi-cluster rare	S	unknown duf3279	unknown duf3279	8
Multi-cluster rare	S	cps-53 kple1 prophage	cps-53 kple1 prophage	6
Multi-cluster rare	S	nog cuticular	nog cuticular	1
Multi-cluster rare	S	baseplate assembly	baseplate assembly	14
Multi-cluster rare	S	calcineurin-like phosphoesterase	calcineurin-like phosphoestera	3
Multi-cluster rare	S	phage regulatory rha	phage regulatory rha	33
Multi-cluster rare	S	mg2 transport cora	mg2 transport cora	2
Multi-cluster rare	S	pronog parb-like nuclease	pronog parb-like nuclease	3
Multi-cluster rare	S	type vi secretion	type vi secretion	12
Multi-cluster rare	S	conjugal transfer mating pair stabilization tran	conjugal transfer mating pair 	1
Multi-cluster rare	S	unknown duf3606	unknown duf3606	1
Multi-cluster rare	S	adhesin biosynthesis transcription regulatory	adhesin biosynthesis transcrip	1
Multi-cluster rare	S	head completion	head completion	2
Multi-cluster rare	S	paar repeat-containing	paar repeat-containing	1
Multi-cluster rare	S	cog pepsy-associated tm helix	cog pepsy-associated tm helix	1
Multi-cluster rare	S	class b acid phosphatase	class b acid phosphatase	1
Multi-cluster rare	S	histidine kinase- gyrase b- hsp90-like atpase	histidine kinase- gyrase b- hs	1
Multi-cluster rare	S	phosphoethanolamine transferase	phosphoethanolamine transferas	1
Multi-cluster rare	S	mu-like prophage flumu gp27	mu-like prophage flumu gp27	2
Multi-cluster rare	S	von willebrand factor type	von willebrand factor type	1
Multi-cluster rare	S	mu-like prophage flumu gp29	mu-like prophage flumu gp29	3
Multi-cluster rare	S	mu-like prophage flumu gp28	mu-like prophage flumu gp28	4
Multi-cluster rare	S	atp-dependent endonuclease old	atp-dependent endonuclease old	2
Multi-cluster rare	S	response oxidative stress	response oxidative stress	7
Multi-cluster rare	S	cog conserved	cog conserved	1
Multi-cluster rare	S	tail component prophage cp-933k	tail component prophage cp-933	3
Multi-cluster rare	S	conjugal transfer trad	conjugal transfer trad	5
Multi-cluster rare	S	zinc-binding primase-helicase	zinc-binding primase-helicase	1
Multi-cluster rare	S	pronog integrase	pronog integrase	1
Multi-cluster rare	S	oxidoreductase molybdopterin binding	oxidoreductase molybdopterin b	4
Multi-cluster rare	S	tail sheath	tail sheath	9
Multi-cluster rare	S	transfer tran	transfer tran	1
Multi-cluster rare	S	transfer traj	transfer traj	2
Multi-cluster rare	S	sdia-regulated domain-containing	sdia-regulated domain-containi	1
Multi-cluster rare	S	unknown duf3268	unknown duf3268	1
Multi-cluster rare	S	uncharacterized conserved bacteria	uncharacterized conserved bact	5
Multi-cluster rare	S	phage holin	phage holin	2
Multi-cluster rare	S	pronog integral membrane	pronog integral membrane	1
Multi-cluster rare	S	n-acetylglucosaminylphosphatidylinositol deacetylase	n-acetylglucosaminylphosphatid	1
Multi-cluster rare	S	death curing	death curing	2
Multi-cluster rare	S	bacteriophage lambda tail assembly	bacteriophage lambda tail asse	1
Multi-cluster rare	S	archaeal atpase	archaeal atpase	1
Multi-cluster rare	S	addiction module killer	addiction module killer	1
Multi-cluster rare	S	pathogenesis-related transcriptional factor erf	pathogenesis-related transcrip	5
Multi-cluster rare	S	outer membrane usher	outer membrane usher	1
Multi-cluster rare	S	residues 9 151 151 98.60 pct identical residues 1 143 143 genpept.129 gb aak00476.1 af200692	residues 9 151 151 98.60 pct i	2
Multi-cluster rare	S	terminase large	terminase large	14
Multi-cluster rare	S	type vi secretion evpb vca0108	type vi secretion evpb vca0108	1
Multi-cluster rare	S	enterobacterial unknown duf957	enterobacterial unknown duf957	1
Multi-cluster rare	S	pronog abortive phage resistance	pronog abortive phage resistan	1
Multi-cluster rare	S	unknown duf3440	unknown duf3440	1
Multi-cluster rare	S	phosphoribosyl transferase	phosphoribosyl transferase	1
Multi-cluster rare	S	uncharacterized small duf2158	uncharacterized small duf2158	2
Multi-cluster rare	S	uncharacterized yehq	uncharacterized yehq	1
Multi-cluster rare	S	modulates activity envz ompr two-component regulatory probably directly modulating envz enzymatic activity increasing stability phosphorylated ompr	modulates activity envz ompr t	1
Multi-cluster rare	S	divergent aaa	divergent aaa	1
Multi-cluster rare	S	type iii effector hrp-dependent	type iii effector hrp-dependen	1
Multi-cluster rare	S	short-chain dehydrogenase reductase sdr	short-chain dehydrogenase redu	1
Multi-cluster rare	S	cog unknown duf1817	cog unknown duf1817	1
Multi-cluster rare	S	unknown duf3296	unknown duf3296	14
Multi-cluster rare	S	heavy metal transport detoxification	heavy metal transport detoxifi	1
Multi-cluster rare	S	head binding	head binding	5
Multi-cluster rare	S	unknown duf1281	unknown duf1281	4
Multi-cluster rare	S	pronog plasmid-related	pronog plasmid-related	4
Multi-cluster rare	S	phage integrase	phage integrase	2
Multi-cluster rare	S	alkylmercury lyase	alkylmercury lyase	1
Multi-cluster rare	S	unknown duf2895	unknown duf2895	4
Multi-cluster rare	S	prophage minor tail z	prophage minor tail z	3
Multi-cluster rare	S	pronog terminase small	pronog terminase small	4
Multi-cluster rare	S	uncharacterized conserved bacteria duf2251	uncharacterized conserved bact	1
Multi-cluster rare	S	clp protease	clp protease	1
Multi-cluster rare	S	unknown duf1524	unknown duf1524	4
Multi-cluster rare	S	unknown duf1525	unknown duf1525	6
Multi-cluster rare	S	unknown duf1834	unknown duf1834	2
Multi-cluster rare	S	phage mu gp47-like	phage mu gp47-like	2
Multi-cluster rare	S	aminoglycoside resistance	aminoglycoside resistance	2
Multi-cluster rare	S	dna-binding h-ns	dna-binding h-ns	2
Multi-cluster rare	S	colicin pore forming	colicin pore forming	8
Multi-cluster rare	S	cupin 2 domain-containing	cupin 2 domain-containing	1
