Class	COG	Word	Label	Count
Cluster specific intermediate	S	collagen triple helix repeat 20 copies	collagen triple helix repeat 2	1
Cluster specific intermediate	S	collagen triple helix	collagen triple helix	4
Cluster specific intermediate	S	uncharacterized yaio	uncharacterized yaio	1
Cluster specific intermediate	S	secretion effector c ssec	secretion effector c ssec	1
Cluster specific intermediate	S	cog rhs element vgr	cog rhs element vgr	1
Cluster specific intermediate	S	qin prophage	qin prophage	2
Cluster specific intermediate	S	repressor prophage	repressor prophage	1
Cluster specific intermediate	S	response oxidative stress	response oxidative stress	7
Cluster specific intermediate	S	metallo-beta-lactamase superfamily	metallo-beta-lactamase superfa	1
Cluster specific intermediate	S	tail component prophage cp-933k	tail component prophage cp-933	4
Cluster specific intermediate	S	conjugal transfer trad	conjugal transfer trad	2
Cluster specific intermediate	S	alpha beta superfamily	alpha beta superfamily	3
Cluster specific intermediate	S	tape measure	tape measure	11
Cluster specific intermediate	S	uncharacterized conserved bacteria	uncharacterized conserved bact	8
Cluster specific intermediate	S	enterobacteria afad invasin	enterobacteria afad invasin	1
Cluster specific intermediate	S	uncharacterized conserved bacteria n-term duf3322	uncharacterized conserved bact	1
Cluster specific intermediate	S	unknown duf1380	unknown duf1380	1
Cluster specific intermediate	S	phage holin	phage holin	1
Cluster specific intermediate	S	n-acetylglucosaminylphosphatidylinositol deacetylase	n-acetylglucosaminylphosphatid	1
Cluster specific intermediate	S	killing encoded within cryptic prophage	killing encoded within cryptic	2
Cluster specific intermediate	S	pronog cytosolic	pronog cytosolic	1
Cluster specific intermediate	S	unknown duf1627	unknown duf1627	2
Cluster specific intermediate	S	tail collar domain-containing	tail collar domain-containing	1
Cluster specific intermediate	S	esterase ypfh	esterase ypfh	1
Cluster specific intermediate	S	firmnog polysaccharide biosynthesis	firmnog polysaccharide biosynt	1
Cluster specific intermediate	S	terminase large	terminase large	9
Cluster specific intermediate	S	host-nuclease inhibitor	host-nuclease inhibitor	1
Cluster specific intermediate	S	unknown duf968	unknown duf968	4
Cluster specific intermediate	S	uncharacterized yehq	uncharacterized yehq	1
Cluster specific intermediate	S	sel1 repeat	sel1 repeat	1
Cluster specific intermediate	S	exodeoxyribonuclease viii	exodeoxyribonuclease viii	7
Cluster specific intermediate	S	short-chain dehydrogenase reductase sdr	short-chain dehydrogenase redu	1
Cluster specific intermediate	S	unknown duf3296	unknown duf3296	5
Cluster specific intermediate	S	head binding	head binding	6
Cluster specific intermediate	S	plasmid maintenance antidote xre	plasmid maintenance antidote x	1
Cluster specific intermediate	S	translocated intimin receptor tir	translocated intimin receptor 	3
Cluster specific intermediate	S	membrane transport	membrane transport	1
Cluster specific intermediate	S	hemolysin-type calcium-binding repeat 2 copies	hemolysin-type calcium-binding	1
Cluster specific intermediate	S	unknown duf1524	unknown duf1524	1
Cluster specific intermediate	S	colicin pore forming	colicin pore forming	2
Cluster specific intermediate	S	preprotein translocase secb	preprotein translocase secb	1
Cluster specific intermediate	S	pronog capsular polysaccharide biosynthesis	pronog capsular polysaccharide	2
Cluster specific intermediate	S	phage tail tube	phage tail tube	1
Cluster specific intermediate	S	toxic component toxin-antitoxin ta module. overexpression results inhibition growth liquid cultures	toxic component toxin-antitoxi	1
Cluster specific intermediate	S	unknown duf2514	unknown duf2514	1
Cluster specific intermediate	S	pronog plasma membrane h -transporting two-sector atpase	pronog plasma membrane h -tran	1
Cluster specific intermediate	S	late control gene d	late control gene d	1
Cluster specific intermediate	S	exact known. catalyze reduction variety substrates dimethyl sulfoxide trimethylamine n-oxide phenylmethyl sulfoxide l-methionine sulfoxide. reduce cyclic n-oxides. shows activity sulfite oxidase	exact known. catalyze reductio	2
Cluster specific intermediate	S	type vi secretion effector hcp1	type vi secretion effector hcp	1
Cluster specific intermediate	S	lysis s homolog lambdoid prophage	lysis s homolog lambdoid proph	1
Cluster specific intermediate	S	regulator frmr	regulator frmr	1
Cluster specific intermediate	S	superinfection exclusion b	superinfection exclusion b	1
Cluster specific intermediate	S	response stress	response stress	1
Cluster specific intermediate	S	pronog paar repeat-containing	pronog paar repeat-containing	1
Cluster specific intermediate	S	host specificity	host specificity	22
Cluster specific intermediate	S	phage gp46	phage gp46	1
Cluster specific intermediate	S	putative inner membrane duf1819	putative inner membrane duf181	1
Cluster specific intermediate	S	phage regulatory rha phageprha	phage regulatory rha phageprha	4
Cluster specific intermediate	S	phage terminase large gpa	phage terminase large gpa	1
Cluster specific intermediate	S	bacteriophage mu gp45	bacteriophage mu gp45	1
Cluster specific intermediate	S	iclr helix-turn-helix	iclr helix-turn-helix	1
Cluster specific intermediate	S	uncharacterized conserved bacteria duf2136	uncharacterized conserved bact	1
Cluster specific intermediate	S	pentapeptide repeat	pentapeptide repeat	1
Cluster specific intermediate	S	pronog portal	pronog portal	1
Cluster specific intermediate	S	capsular polysaccharide phosphotransferase	capsular polysaccharide phosph	1
Cluster specific intermediate	S	pronog phage-related membrane	pronog phage-related membrane	1
Cluster specific intermediate	S	alpha helix chain	alpha helix chain	1
Cluster specific intermediate	S	side tail fiber homolog lambdoid prophage	side tail fiber homolog lambdo	11
Cluster specific intermediate	S	converts alpha-n-acetylneuranimic acid neu5ac beta-anomer accelerating equilibrium between alpha- beta-anomers. probably facilitates sialidase-negative bacteria compete sucessfully limited amounts extracellular neu5ac taken up beta-anomer. addition rapid removal sialic acid solution advantageous bacterium damp down host responses	converts alpha-n-acetylneurani	1
Cluster specific intermediate	S	ankyrin repeat	ankyrin repeat	1
Cluster specific intermediate	S	pronog sty2063 swall q8z5z8 embl al627272 262 aa fasta scores e 1.5e-07 24.43 id 266 aa escherichia coli o157 h7	pronog sty2063 swall q8z5z8 em	3
Cluster specific intermediate	S	pronog unknown duf3696	pronog unknown duf3696	2
Cluster specific intermediate	S	unknown duf1983	unknown duf1983	3
Cluster specific intermediate	S	methyltransferase type 11	methyltransferase type 11	2
Cluster specific intermediate	S	tail fiber assembly	tail fiber assembly	12
Cluster specific intermediate	S	cupin 2 conserved barrel	cupin 2 conserved barrel	1
Cluster specific intermediate	S	phage regulatory rha	phage regulatory rha	8
Cluster specific intermediate	S	upf0401 ykff	upf0401 ykff	1
Cluster specific intermediate	S	type vi secretion vca0111	type vi secretion vca0111	1
Cluster specific intermediate	S	phosphoesterase pa-phosphatase related	phosphoesterase pa-phosphatase	1
Cluster specific intermediate	S	unknown duf3486	unknown duf3486	1
Cluster specific intermediate	S	unknown duf305	unknown duf305	1
Cluster specific intermediate	S	nif3 ngg1p interacting factor 3	nif3 ngg1p interacting factor 	1
Cluster specific intermediate	S	carboxymuconolactone decarboxylase	carboxymuconolactone decarboxy	1
Cluster specific intermediate	S	putative enzyme	putative enzyme	1
Cluster specific intermediate	S	phage derived gp49-like duf891	phage derived gp49-like duf891	1
Cluster specific intermediate	S	unknown duf1376	unknown duf1376	1
Cluster specific intermediate	S	reverse transcriptase rna-dependent polymerase	reverse transcriptase rna-depe	2
Cluster specific intermediate	S	glycosyltransferase 28 c-terminal	glycosyltransferase 28 c-termi	1
Cluster specific intermediate	S	radical sam superfamily	radical sam superfamily	1
Cluster specific intermediate	S	non-lee-encoded type iii effector f	non-lee-encoded type iii effec	1
Cluster specific intermediate	S	capsid scaffolding	capsid scaffolding	1
Cluster specific intermediate	S	unknown duf3491	unknown duf3491	5
Cluster specific intermediate	S	phage tail tape measure	phage tail tape measure	3
Cluster specific intermediate	S	uncharacterized conserved bacteria duf2169	uncharacterized conserved bact	1
Cluster specific intermediate	S	terminase atpase	terminase atpase	2
Cluster specific intermediate	S	unknown duf551	unknown duf551	15
Cluster specific intermediate	S	unknown duf550	unknown duf550	8
Cluster specific intermediate	S	leucine rich repeat	leucine rich repeat	4
Cluster specific intermediate	S	large repetitive	large repetitive	3
Cluster specific intermediate	S	pils n terminal	pils n terminal	1
Cluster specific intermediate	S	unknown duf3375	unknown duf3375	2
Cluster specific intermediate	S	type vi	type vi	5
Cluster specific intermediate	S	bacteriocin immunity	bacteriocin immunity	2
Cluster specific intermediate	S	s-formylglutathione hydrolase	s-formylglutathione hydrolase	1
Cluster specific intermediate	S	bacteriophage lysis	bacteriophage lysis	2
Cluster specific intermediate	S	wall organization	wall organization	1
Cluster specific intermediate	S	mannitol operon repressor	mannitol operon repressor	1
Cluster specific intermediate	S	head fiber	head fiber	1
Cluster specific intermediate	S	repressor metj	repressor metj	2
Cluster specific intermediate	S	degtdnrjeryc1strs aminotransferase	degtdnrjeryc1strs aminotransfe	1
Cluster specific intermediate	S	prophage membrane	prophage membrane	2
Cluster specific intermediate	S	phage portal lambda	phage portal lambda	5
Cluster specific intermediate	S	uncharacterized conserved bacteria duf2313	uncharacterized conserved bact	2
Cluster specific intermediate	S	pronog cytoplasmic	pronog cytoplasmic	1
Cluster specific intermediate	S	stability partitioning	stability partitioning	1
Cluster specific intermediate	S	fimbrial-like ydeq	fimbrial-like ydeq	1
Cluster specific intermediate	S	fimbrial-like yder	fimbrial-like yder	3
Cluster specific intermediate	S	fimbrial-like ydes	fimbrial-like ydes	1
Cluster specific intermediate	S	unknown duf1133	unknown duf1133	1
Cluster specific intermediate	S	tail fiber	tail fiber	66
Cluster specific intermediate	S	unknown duf1435	unknown duf1435	2
Cluster specific intermediate	S	type vi secretion-associated	type vi secretion-associated	2
Cluster specific intermediate	S	mammalian entry related	mammalian entry related	1
Cluster specific intermediate	S	bacteriophage phiyeo3-12 1.45 1.45 swall q9t140 embl aj251805 157 aa fasta scores e 2.6e-06 36.06 id 122 aa escherichia coli o157 h7	bacteriophage phiyeo3-12 1.45 	1
Cluster specific intermediate	S	smr muts2	smr muts2	1
Cluster specific intermediate	S	unknown duf488	unknown duf488	1
Cluster specific intermediate	S	hipa n-terminal	hipa n-terminal	3
Cluster specific intermediate	S	unknown duf87	unknown duf87	1
Cluster specific intermediate	S	alpha beta fold	alpha beta fold	1
Cluster specific intermediate	S	uncharacterized conserved bacteria duf2326	uncharacterized conserved bact	1
Cluster specific intermediate	U	involved type ii secretion t2ss formerly general secretion pathway gsp export proteins	involved type ii secretion t2s	1
Cluster specific intermediate	U	outer membrane porin	outer membrane porin	1
Cluster specific intermediate	U	type iii secretion	type iii secretion	4
Cluster specific intermediate	U	flp operon d	flp operon d	1
Cluster specific intermediate	U	specifically catalyzes removal signal peptides prolipoproteins	specifically catalyzes removal	1
Cluster specific intermediate	U	collagen triple helix repeat 20 copies	collagen triple helix repeat 2	1
Cluster specific intermediate	U	secreted mxi-spa secretion machinery	secreted mxi-spa secretion mac	2
Cluster specific intermediate	U	outer membrane autotransporter barrel	outer membrane autotransporter	2
Cluster specific intermediate	U	general secretion pathway d	general secretion pathway d	2
Cluster specific intermediate	U	type iv secretion-system coupling dna-binding	type iv secretion-system coupl	4
Cluster specific intermediate	U	fimbrial-like yadc	fimbrial-like yadc	4
Cluster specific intermediate	U	transfer trbj	transfer trbj	1
Cluster specific intermediate	U	conjugative transfer trac	conjugative transfer trac	3
Cluster specific intermediate	U	pilus assembly	pilus assembly	1
Cluster specific intermediate	U	conjugative transfer trag	conjugative transfer trag	3
Cluster specific intermediate	U	involved triggering intracellular events lead microbial internalization. events include increase calcium level redistribution actin microfilaments changes normal structure microvilli. encoded within type iii secretion spi-1 ttss essential translocation effectors host cells. forms complex sipb sipc presence chaperone sica	involved triggering intracellu	1
Cluster specific intermediate	U	antigen 43	antigen 43	3
Cluster specific intermediate	U	atp-binding component transport	atp-binding component transpor	3
Cluster specific intermediate	U	conjugative transfer	conjugative transfer	6
Cluster specific intermediate	U	surface presentation antigens spas	surface presentation antigens 	1
Cluster specific intermediate	U	outer membrane	outer membrane	7
Cluster specific intermediate	U	cleaves type-4 fimbrial leader sequence methylates n-terminal generally phe residue	cleaves type-4 fimbrial leader	1
Cluster specific intermediate	U	pilv type iv pilus minor pilin shufflon	pilv type iv pilus minor pilin	1
Cluster specific intermediate	U	filamentous hemagglutinin	filamentous hemagglutinin	11
Cluster specific intermediate	U	cog outer membrane autotransporter	cog outer membrane autotranspo	1
Cluster specific intermediate	U	conjugal transfer	conjugal transfer	1
Cluster specific intermediate	U	filamentous hemagglutinin outer membrane	filamentous hemagglutinin oute	2
Cluster specific intermediate	T	serine threonine phosphatase 1	serine threonine phosphatase 1	2
Cluster specific intermediate	T	part 2 seems dedicated regulate transcription csgd. csdg turn regulates expression adhesive curli fimbriae genes csgefg csgbac ymad adra yaic. activity antagonized phosphodiesterase gmr ycir. vitro weak diguanylate cyclase activity. cyclic-di-gmp second messenger controls surface-associated traits bacteria	part 2 seems dedicated regulat	2
Cluster specific intermediate	T	diguanylate phosphodiesterase	diguanylate phosphodiesterase	2
Cluster specific intermediate	T	methyl-accepting chemotaxis	methyl-accepting chemotaxis	1
Cluster specific intermediate	T	membrane ylif	membrane ylif	1
Cluster specific intermediate	T	serine kinase	serine kinase	1
Cluster specific intermediate	T	signal transduction nacht	signal transduction nacht	1
Cluster specific intermediate	T	whole genome shotgun sequence	whole genome shotgun sequence	1
Cluster specific intermediate	T	histidine kinase	histidine kinase	5
Cluster specific intermediate	T	serine threonine kinase	serine threonine kinase	1
Cluster specific intermediate	T	serine threonine phosphatase	serine threonine phosphatase	6
Cluster specific intermediate	T	diguanylate cyclase	diguanylate cyclase	6
Cluster specific intermediate	W	collagen triple helix repeat 20 copies	collagen triple helix repeat 2	1
Cluster specific intermediate	W	oligomeric mucus gel-forming	oligomeric mucus gel-forming	1
Cluster specific intermediate	W	collagen type alpha 1	collagen type alpha 1	3
Cluster specific intermediate	V	hnh endonuclease	hnh endonuclease	4
Cluster specific intermediate	V	multidrug resistance	multidrug resistance	1
Cluster specific intermediate	V	bpu10i restriction endonuclease	bpu10i restriction endonucleas	1
Cluster specific intermediate	V	type restriction-modification r	type restriction-modification 	2
Cluster specific intermediate	V	type restriction-modification s	type restriction-modification 	4
Cluster specific intermediate	V	n-6 methylase	n-6 methylase	1
Cluster specific intermediate	V	type iii	type iii	2
Cluster specific intermediate	V	oligomeric mucus gel-forming	oligomeric mucus gel-forming	1
Cluster specific intermediate	V	type ii restriction enzyme methylase	type ii restriction enzyme met	1
Cluster specific intermediate	V	ec 2.3.1.81	ec 2.3.1.81	1
Cluster specific intermediate	V	numod4 motif	numod4 motif	1
Cluster specific intermediate	V	involved lipid export possibly glycerophospholipid export biogenesis outer membrane. transmembrane domains tmd form pore inner membrane atp-binding nbd responsible energy generation	involved lipid export possibly	1
Cluster specific intermediate	V	type restriction-modification	type restriction-modification	11
Cluster specific intermediate	V	abc transporter	abc transporter	1
Cluster specific intermediate	V	type restriction modification specificity	type restriction modification 	2
